file_name,image_id,tumor_type,decision_grade,mpp,channel,base_size,n_angles,n_flips,n_seeds_delivered,seed_agreement_flagged,n_gt_mitotic_total,n_mitotic_crowded,geometric_ceiling,seed_index,seed_ann_id,seed_cx,seed_cy,n_matched_pool,map_median,mad_scale,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,method,pool_scope,generator,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,extract_floor,n_peaks,tie_frac,tail_arbitrary
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,tm_ccorr@matched,score,True,,False,False,17,49,6682,0.5183,47,2,0.0,1.0,30.222,193.0,1249.0,1825.0,2388.0,2388.0,2388.0,ccorr,matched,tm_ccorr,250,250,9,22,0.5294117647058824,11.892963,12030.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,tm_ccorr@matched,score,True,,False,False,17,49,6682,0.5183,47,2,0.0,1.0,30.222,193.0,1249.0,1825.0,2388.0,2388.0,2388.0,ccorr,matched,tm_ccorr,500,500,10,32,0.5882352941176471,11.892963,12030.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,tm_ccorr@matched,score,True,,False,False,17,49,6682,0.5183,47,2,0.0,1.0,30.222,193.0,1249.0,1825.0,2388.0,2388.0,2388.0,ccorr,matched,tm_ccorr,1000,1000,13,38,0.7647058823529411,11.892963,12030.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,tm_ccorr@matched,score,True,,False,False,17,49,6682,0.5183,47,2,0.0,1.0,30.222,193.0,1249.0,1825.0,2388.0,2388.0,2388.0,ccorr,matched,tm_ccorr,2000,2000,16,44,0.9411764705882353,11.892963,12030.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,tm_ccorr@matched,score,True,,False,False,17,49,6682,0.5183,47,2,0.0,1.0,30.222,193.0,1249.0,1825.0,2388.0,2388.0,2388.0,ccorr,matched,tm_ccorr,5000,5000,17,46,1.0,11.892963,12030.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,25,25,6,3,0.35294117647058826,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,50,50,7,7,0.4117647058823529,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,100,100,9,9,0.5294117647058824,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,250,250,9,14,0.5294117647058824,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,500,500,9,19,0.5294117647058824,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,1000,1000,10,24,0.5882352941176471,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,2000,2000,13,29,0.7647058823529411,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native,score,False,,False,False,17,49,12446,0.7577,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,full,nucleus_blobs,5000,5000,15,37,0.8823529411764706,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,25,25,7,5,0.4117647058823529,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,50,50,11,14,0.6470588235294118,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,100,100,12,20,0.7058823529411765,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,250,250,13,27,0.7647058823529411,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,500,500,14,30,0.8235294117647058,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,1000,1000,15,34,0.8823529411764706,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,2000,2000,15,34,0.8823529411764706,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_od,od,False,,False,False,17,49,12446,0.7577,37,2,0.026274,0.8823529411764706,30.222,40.0,351.0,,,,,-,full,nucleus_blobs,5000,5000,15,36,0.8823529411764706,,,0.0002,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,25,25,6,3,0.35294117647058826,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,50,50,7,7,0.4117647058823529,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,100,100,9,9,0.5294117647058824,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,250,250,9,14,0.5294117647058824,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,500,500,9,19,0.5294117647058824,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,1000,1000,10,24,0.5882352941176471,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,2000,2000,13,29,0.7647058823529411,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,1,4469,6265.0,3299.0,6682,0.415677,0.688004,blob_native@matched,score,False,,False,False,17,49,6682,0.5007,37,2,0.0,0.8823529411764706,30.222,81.0,2712.0,,,,,-,matched,nucleus_blobs,5000,5000,15,37,0.8823529411764706,,,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,25,25,5,6,0.29411764705882354,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,50,50,8,10,0.47058823529411764,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,100,100,11,16,0.6470588235294118,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,250,250,12,19,0.7058823529411765,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,500,500,13,28,0.7647058823529411,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,1000,1000,14,35,0.8235294117647058,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,2000,2000,15,41,0.8823529411764706,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff,score,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,full,tm_ccoeff,5000,5000,16,46,0.9411764705882353,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,25,25,8,5,0.47058823529411764,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,50,50,10,12,0.5882352941176471,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,100,100,13,24,0.7647058823529411,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,250,250,15,34,0.8823529411764706,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,500,500,16,40,0.9411764705882353,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,1000,1000,17,42,1.0,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,2000,2000,17,45,1.0,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff_od,od,True,,False,False,17,49,14374,0.8913,48,2,0.0,1.0,30.222,37.0,103.0,393.0,659.0,659.0,659.0,ccoeff,full,tm_ccoeff,5000,5000,17,47,1.0,0.807716,21669.0,0.0001,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,25,25,5,6,0.29411764705882354,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,50,50,8,10,0.47058823529411764,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,100,100,11,16,0.6470588235294118,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,250,250,12,19,0.7058823529411765,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,500,500,13,28,0.7647058823529411,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,1000,1000,14,35,0.8235294117647058,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,2000,2000,15,41,0.8823529411764706,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccoeff@matched,score,True,,False,False,17,49,7696,0.5752,47,2,0.0,1.0,30.222,55.0,672.0,4220.0,5182.0,5182.0,5182.0,ccoeff,matched,tm_ccoeff,5000,5000,16,46,0.9411764705882353,0.807716,21669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,25,25,4,3,0.23529411764705882,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,50,50,4,7,0.23529411764705882,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,100,100,5,12,0.29411764705882354,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,250,250,9,22,0.5294117647058824,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,500,500,10,26,0.5882352941176471,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,1000,1000,12,33,0.7058823529411765,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,2000,2000,16,41,0.9411764705882353,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,full,tm_ccorr,5000,5000,17,46,1.0,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,25,25,8,7,0.47058823529411764,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,50,50,10,12,0.5882352941176471,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,100,100,13,23,0.7647058823529411,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,250,250,15,34,0.8823529411764706,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,500,500,16,41,0.9411764705882353,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,1000,1000,17,42,1.0,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,2000,2000,17,45,1.0,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr_od,od,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,35.0,103.0,411.0,662.0,662.0,662.0,ccorr,full,tm_ccorr,5000,5000,17,47,1.0,11.170204,11669.0,0.0003,False
201.tiff,201,canine lung cancer,True,0.2482,hematoxylin_od,51,4,2,5,False,18,0,1.0,2,4476,2859.0,4239.0,7696,0.387387,0.840658,tm_ccorr@matched,score,True,,False,False,17,49,7696,0.5758,47,2,0.0,1.0,30.222,245.0,1375.0,1909.0,2007.0,2007.0,2007.0,ccorr,matched,tm_ccorr,25,25,4,3,0.23529411764705882,11.170204,11669.0,0.0003,False
